tipo_cliente,total_servicos_cliente,valor_total_gasto,dias_desde_ultimo_servico,servicos_unicos_utilizados,idade_veiculo,HIST_LICENCIAMENTO,HIST_TRANSFERENCIA,HIST_VISTORIA,HIST_REVISTORIA,HIST_EMISSAO_APTVE,HIST_EMISSAO_CRLV,HIST_PLACA_CARRO,HIST_PLACA_MOTO,HIST_PLACA_REBOQUE,HIST_DESBLOQUEIOS,HIST_CONSULTA_TOTAL,HIST_DECLARACOES,target_service
Cliente Final,2,120.0,125,1,2,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,1,60.0,481,1,1,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,1,60.0,108,1,18,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,112,1,24,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,0,0.0,946,0,4,0,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,3,180.0,57,1,7,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,2,80.0,492,1,8,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,1,40.0,501,1,10,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,1,40.0,573,1,21,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,0,0.0,1045,0,7,0,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,4,240.0,70,1,18,4,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,3,180.0,387,2,22,2,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,122,1,22,3,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,5,200.0,130,1,18,5,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,166,1,18,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,2,120.0,159,1,13,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,2,80.0,164,1,14,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,575,1,13,1,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,0,0.0,550,0,9,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,2,120.0,76,1,0,2,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,3,180.0,97,1,11,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,3,180.0,93,1,23,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,1,60.0,471,1,0,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,3,180.0,86,1,12,3,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,2,120.0,469,1,1,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,1,60.0,65,1,17,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,2,120.0,63,1,19,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,78,1,8,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,3,180.0,141,1,23,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,2,80.0,128,1,2,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,0,0.0,973,0,16,0,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,1,60.0,536,1,9,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,1,60.0,138,1,3,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,6,400.0,53,2,20,5,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,1,60.0,589,1,12,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,0,0.0,1666,0,23,0,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,1,60.0,458,1,5,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,0,0.0,537,0,21,0,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,4,280.0,126,2,22,3,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,1,60.0,99,1,3,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,101,1,17,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,180.0,392,2,22,2,1,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,2,120.0,56,1,22,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,1,40.0,229,1,20,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,1,40.0,232,1,12,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,180.0,169,2,22,2,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,0,0.0,822,0,19,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,88,1,0,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,3,180.0,193,1,0,3,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,454,1,1,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,87,1,19,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,4,240.0,107,1,5,4,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,0,0.0,1674,0,11,0,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,0,0.0,475,0,10,0,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,4,160.0,121,1,10,4,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,0,0.0,308,0,14,0,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,2,120.0,58,1,21,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,2,120.0,175,1,16,2,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,0,0.0,1989,0,10,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,179,1,16,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,3,180.0,140,1,5,3,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,3,180.0,142,1,1,3,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,3,180.0,494,1,8,3,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,0,0.0,300,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,2,120.0,552,1,21,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,0,0.0,813,0,16,0,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,3,180.0,66,1,18,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,228,1,16,2,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,1,60.0,533,1,20,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,1,60.0,129,1,5,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,2,120.0,81,1,9,2,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,1,60.0,470,1,7,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,138,1,9,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,1,60.0,218,1,10,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,0,0.0,2088,0,13,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,1196,0,3,0,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,2,120.0,535,1,5,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,2,80.0,65,1,11,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,1,60.0,605,1,3,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Parceiro,1,40.0,588,1,0,1,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,0,0.0,1815,0,13,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,0,0.0,857,0,3,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,2064,0,17,0,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,2,120.0,107,1,24,2,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,2,120.0,179,1,6,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,0,0.0,1732,0,7,0,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,1,60.0,103,1,18,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,0,0.0,181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,1,60.0,121,1,16,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,40.0,237,1,20,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,477,1,8,1,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,2,120.0,183,1,6,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,0,0.0,894,0,13,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,2,80.0,178,1,16,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,114,1,18,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,1835,0,13,0,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,1,60.0,523,1,17,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,1,60.0,550,1,22,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,2,120.0,183,1,21,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,2,120.0,480,1,10,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,1,60.0,142,1,13,1,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Parceiro,2,80.0,120,1,24,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,200,1,23,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,111,1,12,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,2,120.0,192,1,0,2,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,0,0.0,279,0,7,0,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,120.0,559,1,21,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,2,120.0,469,1,12,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,478,1,14,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,3,180.0,141,1,6,3,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,2,80.0,152,1,17,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,165,1,15,2,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,0,0.0,2235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,1,60.0,520,1,7,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,510,1,5,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,79,1,9,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,1,40.0,536,1,4,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,1,60.0,92,1,5,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,4,160.0,92,1,13,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,2,80.0,74,1,3,2,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,120.0,135,1,16,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,0,0.0,1739,0,7,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,143,1,8,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,0,0.0,2361,0,24,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,4,240.0,243,1,0,4,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,2,120.0,439,1,19,2,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,2,140.0,97,2,7,1,1,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,553,1,10,1,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,0,0.0,1619,0,10,0,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,1,60.0,522,1,18,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,2,140.0,51,2,4,1,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,0,0.0,872,0,14,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,106,1,3,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,0,0.0,1983,0,22,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Parceiro,3,120.0,133,1,11,3,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,157,1,1,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,2,120.0,110,1,1,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,2,120.0,120,1,17,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,0,0.0,245,0,12,0,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,1,60.0,461,1,13,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,520,1,7,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,4,220.0,244,2,18,3,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,503,1,12,3,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,3,180.0,181,1,13,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,4,280.0,207,2,18,3,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,0,0.0,1299,0,12,0,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,1,60.0,537,1,6,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,2,80.0,131,1,3,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,183,1,0,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,3,120.0,87,1,6,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,100.0,37,1,16,0,1,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,0,0.0,1807,0,19,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,132,1,3,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,1,40.0,535,1,4,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,1,60.0,110,1,2,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,2,140.0,102,2,7,1,1,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,2,140.0,446,2,19,1,1,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,2,120.0,235,1,15,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,3,120.0,137,1,11,3,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,3,120.0,246,1,17,3,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,527,1,18,1,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,0,0.0,913,0,20,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,0,0.0,1420,0,19,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,0,0.0,712,0,14,0,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,0,0.0,2093,0,13,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,1,60.0,184,1,2,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,2,120.0,120,1,9,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,1,40.0,258,1,17,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,175,1,23,3,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,2,120.0,114,1,23,2,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,1,60.0,154,1,6,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,2,120.0,125,1,20,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,2,140.0,176,2,0,1,1,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,1,40.0,181,1,10,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,125,1,15,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,1,60.0,246,1,21,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,0,0.0,844,0,19,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,141,1,10,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,3,180.0,107,1,14,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,1,40.0,579,1,1,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,140.0,121,2,22,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,2,120.0,104,1,19,2,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,0,0.0,1664,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,1,40.0,154,1,13,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,3,180.0,91,1,3,3,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,2,80.0,453,1,22,2,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,3,180.0,506,1,0,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,0,0.0,302,0,22,0,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,3,180.0,87,2,9,2,1,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Parceiro,1,100.0,248,1,17,0,1,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,0,0.0,804,0,2,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,4,240.0,143,1,23,4,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,2,160.0,90,2,24,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,2,80.0,123,1,19,2,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,1,60.0,527,1,4,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,0,0.0,700,0,10,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,0,0.0,1256,0,16,0,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,120.0,107,1,19,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,205,1,9,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,4,160.0,451,1,8,4,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,85,1,7,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,1,40.0,199,1,7,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,2,80.0,102,1,22,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,0,0.0,928,0,3,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,4,240.0,145,1,23,4,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,3,120.0,202,1,18,3,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,2,160.0,162,2,12,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,3,180.0,156,1,6,3,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,2,80.0,172,1,13,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,0,0.0,1707,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,0,0.0,520,0,5,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,1,60.0,119,1,24,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,40.0,172,1,4,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,1785,0,19,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,0,0.0,1697,0,5,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,80.0,96,1,11,2,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,449,1,19,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,2,80.0,198,1,0,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,1,60.0,456,1,20,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,0,0.0,1131,0,7,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,189,1,1,1,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,1,60.0,569,1,9,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,0,0.0,544,0,16,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,1,60.0,553,1,20,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,2,120.0,103,1,0,2,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,2,80.0,514,1,5,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,140.0,133,2,2,1,1,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,3,180.0,213,1,22,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,0,0.0,2058,0,5,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,533,1,4,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,0,0.0,1262,0,6,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,3,180.0,210,1,13,3,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,557,1,11,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,2,120.0,196,1,8,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,2,120.0,126,1,24,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,1,40.0,99,1,7,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,40.0,576,1,17,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,494,1,17,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,0,0.0,1075,0,16,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,357,0,14,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,0,0.0,2290,0,24,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,2,120.0,578,1,15,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,0,0.0,1353,0,14,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,1,60.0,639,1,24,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,1,40.0,96,1,13,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,120.0,263,1,22,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,5,300.0,99,1,23,5,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,2,120.0,480,1,4,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,2,140.0,149,2,14,1,1,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,97,1,22,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,1,100.0,261,1,21,0,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
